seller_id,seller_city,seller_state,total_orders,total_transaction_revenue,total_freight_value,total_payment_value,average_order_value,average_review_score,first_order_month,last_order_month,active_months,total_products_sold,processing_time_days,total_subscription_fee
0ddefe3c7a032b91f4e25b9c3a08fca1,sao bernardo do campo,SP,1.0,63.06,150.0,630.56,38.4,5.0,2018-04,2018-08,5,2,2.356290509259259,229.5
0df3984f9dfb3d49ac6366acbd3bbb85,betim,MG,5.0,1199.19,1517.29,11991.66,89.9,5.0,2017-03,2018-06,16,2,2.0855902777777775,734.4
0dfbed20065e425d2eaefb101f9816c0,porto ferreira,SP,1.0,13.36,49.25,133.6,25.18,2.0,2018-05,2018-06,2,1,3.578472222222222,91.8
0e44d110fa6a54e121cb2c095a77762f,francisco morato,SP,1.0,29.35,81.91,293.38,11.99,5.0,2017-08,2018-06,5,1,3.728587962962963,229.5
0e72c1a751b496722a6cb1f10653b62a,sao paulo,SP,1.0,19.22,51.300000000000004,192.10000000000002,45.9,5.0,2018-05,2018-07,3,1,0.9103240740740741,137.7
0e982cff76cc0579f632cea8a0e38c9d,itajai,SC,1.0,140.01,109.25999999999999,1399.96,109.0,5.0,2017-09,2018-04,5,2,2.7899189814814815,229.5
0ea22c1cfbdc755f86b9b54b39c16043,sete lagoas,MG,11.0,2007.91,4294.03,20079.16,34.9,5.0,2016-10,2018-08,20,4,1.0697685185185186,918.0
0eaa7e33d73809f1f925f7d07c506cbd,santo andre,SP,1.0,169.35,186.42,1693.42,119.0,5.0,2017-04,2018-08,10,1,0.8308506944444445,459.0
0ebd97a106433a45a4aebe57c1799778,contagem,MG,2.0,403.78,623.37,4037.9300000000003,89.9,5.0,2017-05,2018-07,15,2,1.4419212962962964,688.5
0ec28cec4046a4a199b6de9b4c891d97,goiania,GO,1.0,46.97,56.04,469.72,49.9,5.0,2018-04,2018-05,2,2,2.68322337962963,91.8
0ed6ce5d87fd9c69eaacaeb778d67235,americana,SP,3.0,266.32,651.74,2663.27,24.9,5.0,2017-10,2018-08,11,1,2.9685300925925926,504.9
0ee4fb99ac55ffbbc98795aa01b7f8fa,santana de parnaiba,SP,1.0,7.09,11.03,70.93,59.9,5.0,2017-05,2017-05,1,1,3.048761574074074,45.9
0ef83d7d83ed97cd2a0049ac8be5f88a,curitiba,PR,4.0,683.69,1005.61,6836.86,56.89,5.0,2017-11,2018-08,10,3,1.2801157407407406,459.0
0f0c984a4a955310903b6b6008660bad,franca,SP,2.0,48.13,111.57,481.38,85.95500000000001,4.5,2018-04,2018-05,2,1,1.3538831018518518,91.8
0f519b0d2e5eb2227c93dd25038bfc01,ibitinga,SP,1.0,10.29,23.0,102.9,79.9,5.0,2017-01,2017-01,1,1,2.913032407407407,45.9
0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,SP,1.0,24.009999999999998,44.32,240.06,42.07,4.0,2018-04,2018-05,2,1,1.6612152777777778,91.8
0f80a40c312b2472dca482cf50f5186f,lencois paulista,SP,1.0,15.0,20.1,150.0,129.9,3.0,2018-08,2018-08,1,1,0.11152777777777778,45.9
0f94588695d71662beec8d883ffacf09,florianopolis,SC,1.0,2.76,18.59,27.59,9.0,5.0,2017-03,2017-03,1,1,0.047002314814814816,45.9
0fe2d9733ed841eb064503920015a8c0,ourinhos,SP,1.0,42.010000000000005,90.41,420.16999999999996,164.88,4.5,2018-05,2018-07,2,1,0.7359953703703703,91.8
0ff83046c3fa22efee8ecf291888b191,caxias do sul,RS,1.0,119.03,350.32,1190.2,69.9,5.0,2017-04,2018-04,7,2,3.8388425925925924,321.3
0ffa40d54288e4f3499b8780dd0f144f,presidente prudente,SP,6.0,305.39,583.67,3054.06,62.9,5.0,2018-01,2018-05,5,2,1.5700694444444445,229.5
10076e5788b8ee532724bcd460baf762,batatais,SP,2.0,150.8,371.84999999999997,1507.5,24.3,5.0,2017-05,2018-07,11,3,1.061875,504.9
10089e9f2fd0c668a8fd4e52e1698888,sao jose do rio preto,SP,1.0,119.93,79.14999999999999,1199.31,354.95,4.0,2017-03,2017-11,2,1,2.1409375,91.8
101a3a003516bc11253298b2fad3cb65,rio claro,SP,2.0,62.169999999999995,74.0,621.5799999999999,42.5,5.0,2018-06,2018-07,2,2,0.7019560185185185,91.8
1025f0e2d44d7041d6cf58b6550e0bfa,sao paulo,SP,63.0,30199.32,33962.71,301990.6,66.0,5.0,2017-07,2018-08,14,11,3.145983796296296,642.6
10264f60a8f0a4d2f30810f5c661c673,campinas,SP,1.0,32.65,41.86,326.46000000000004,74.9,5.0,2018-06,2018-08,3,1,0.7079629629629629,137.7
1099a00e0ee3a50935e6c2447ca090c5,rio de janeiro,RJ,1.0,91.09,61.129999999999995,910.8299999999999,299.9,4.0,2017-11,2018-01,3,1,5.083298611111111,137.7
10cdd491d1dbea8fb4ead97b19c334ce,santa rita do sapucai,MG,1.0,28.78,78.86,287.76,90.0,5.0,2018-06,2018-07,2,1,1.7164583333333334,91.8
10ff823eda2b032e2c93d17a7d294736,pederneiras,SP,1.0,129.29,147.88,1292.86,168.9,5.0,2017-06,2018-04,7,1,2.156047453703704,321.3
112453736dbe3889cfb74e1aaa0ba0c1,sao paulo,SP,2.0,494.14,264.77,4941.45,135.0,5.0,2018-06,2018-08,3,3,4.931400462962963,137.7
1127b7f2594683f2510f1c2c834a486b,campinas,SP,5.0,1379.01,1819.13,13789.81,33.63,5.0,2017-02,2018-08,19,6,1.6572916666666666,872.1
11305281b50fff20ae8bb473f8e11876,uba,MG,2.0,1033.03,1444.51,10330.19,144.99,5.0,2016-10,2018-08,16,2,1.185306712962963,734.4
113e3a788b935f48aad63e1c41dac1bd,aparecida,SP,3.0,223.03,682.41,2230.13,11.850000000000001,5.0,2017-07,2018-08,11,6,1.8104050925925925,504.9
116ccb1a1604bc88e4d234a8c23f33de,sao bernardo do campo,SP,5.0,374.98,915.55,3749.52,16.0,5.0,2017-11,2018-08,10,3,1.0116319444444444,459.0
11742f81550ac064cc9a40f67151d9ad,catanduva,SP,2.0,83.1,49.11,831.01,390.95,5.0,2018-08,2018-08,1,1,3.1003587962962964,45.9
117cfc326c6d50da67ca858ff5c0c852,sao joao de meriti,RJ,5.0,49.15,135.81,491.62,84.95,4.0,2018-05,2018-05,1,1,1.5354166666666667,45.9
11938fcc75f6902fea1d0a6f72b54a57,sao miguel d'oeste,SC,1.0,73.71000000000001,142.16,737.1400000000001,297.49,3.0,2018-01,2018-05,2,1,1.3327025462962963,91.8
119c7f1a00ef43fad0e57604e76a747c,sao paulo,SP,1.0,20.68,17.02,206.82,94.9,4.5,2017-10,2018-02,2,1,1.3297743055555555,91.8
119d1aef1b4144adba89163f6cd9f5d4,pedreira,SP,1.0,129.82999999999998,204.24,1298.24,298.0,5.0,2017-05,2017-11,3,1,2.3274479166666664,137.7
11bfa66332777660bd0640ee84d47006,ribeirao preto,SP,6.0,985.33,1725.4099999999999,9853.64,26.0,5.0,2017-09,2018-08,12,6,1.593576388888889,550.8
11d4c477d09821164bca4f70a2eae031,ribeirao preto,SP,1.0,18.22,57.81999999999999,182.2,20.76,5.0,2017-07,2017-08,2,2,0.9556423611111111,91.8
11eac105f3f90a9b87b19c89d91e24f3,sao paulo,SP,1.0,92.78999999999999,124.94,927.83,138.0,4.0,2017-05,2017-07,3,1,2.1619907407407406,137.7
11fb6f6d341adbe19e81733701704635,sao paulo,SP,3.0,159.67000000000002,399.65999999999997,1596.6599999999999,399.0,5.0,2018-08,2018-08,1,1,0.8296643518518518,45.9
120476eb7a04c149d14772edaf5d9bf2,angra dos reis,RJ,2.0,437.48,150.83,4374.89,293.0,3.5,2018-07,2018-08,2,3,0.2800462962962963,91.8
1284de4ae8aa26997e748c851557cf0e,laranjeiras do sul,SP,1.0,154.68,86.86999999999999,1546.8400000000001,379.99,2.0,2017-05,2017-10,3,1,0.762175925925926,137.7
128639473a139ac0f3e5f5ade55873a5,maringa,PR,32.0,2395.87,9795.58,23952.91,19.9,5.0,2017-05,2018-08,16,3,1.9927604166666666,734.4
128f9bfbe4c7d5185033914b1de3d39a,atibaia,SP,1.0,171.98000000000002,288.2,1719.6399999999999,85.0,5.0,2017-09,2018-06,9,2,2.8835300925925926,413.09999999999997
12a8eb0f8d1cd3270695bf2a99f55966,sao paulo,SP,1.0,43.67,39.67,436.66999999999996,198.5,3.5,2017-10,2017-12,2,1,8.93316550925926,91.8
12b9676b00f60f3b700e83af21824c0e,montenegro,RS,7.0,2988.34,3634.28,29884.92,199.0,5.0,2017-03,2018-08,18,1,4.220763888888889,826.1999999999999
12c2ed9cded6138cf0c75f525f565fc7,praia grande,SP,1.0,45.919999999999995,51.05,459.2,92.49,4.5,2017-11,2018-08,3,2,2.088096064814815,137.7
13074f016982ff2bd6c58ced8682f000,bento goncalves,RS,1.0,300.99,814.9,3009.9,119.0,4.0,2017-11,2018-07,7,2,2.0233622685185186,321.3
131fcb0a0c9a47bba4474aacff0f14b7,sao paulo,SP,2.0,40.65,36.61,406.40999999999997,99.9,4.0,2018-06,2018-08,2,1,1.7244849537037037,91.8
1336efc61c316ddf92c899eb817f7cae,assis,SP,3.0,853.84,1528.94,8538.55,41.275,5.0,2017-01,2018-08,19,4,2.6836631944444442,872.1
134285d1f41da5c13a756ee8142c8a4e,sao paulo,SP,1.0,269.42,123.77000000000001,2694.27,498.9,1.0,2018-06,2018-08,2,2,1.0816435185185185,91.8
134a288e7de827ec5ec62e3ec9c3a295,sao paulo,SP,2.0,100.4,126.55,1004.0,89.0,5.0,2017-05,2017-09,4,1,0.5342592592592592,183.6
134b867a0f7f8bbe6abf10f91874891e,valinhos,SP,1.0,92.28,132.95,922.84,789.89,4.0,2018-04,2018-04,1,1,3.4886689814814815,45.9
13511db12ac61e2f89c53b72a944a60b,caxias do sul,RS,1.0,106.39,265.97,1063.97,132.5,4.5,2018-04,2018-08,5,1,2.956678240740741,229.5
1352e06ae67b410cdae0b2a22361167b,rio de janeiro,RJ,2.0,21.4,36.1,214.1,89.0,3.0,2017-04,2017-04,1,1,17.90325810185185,45.9
1354d51653f645349064725ed204e85e,sao paulo,SP,1.0,329.47,285.88,3294.7,97.5,4.0,2017-06,2018-08,12,2,2.6473726851851853,550.8
138dbe45fc62f1e244378131a6801526,sao paulo,SP,11.0,249.51,643.91,2494.96,16.9,5.0,2018-05,2018-08,4,4,1.3210763888888888,183.6
139157dd4daa45c25b0807ffff348363,sao paulo,SP,1.0,3.77,7.78,37.68,29.9,4.0,2017-08,2017-08,1,1,0.35226851851851854,45.9
13c2ed7698b3ca92dad49e849219da59,ponta grossa,PR,1.0,76.69,154.68,766.85,50.0,5.0,2018-01,2018-08,5,2,1.1517708333333334,229.5
13d058e4eeac2ce8217660b2f8a05812,osasco,SP,2.0,464.77,907.59,4647.37,209.99,5.0,2017-05,2018-07,9,1,1.9617708333333332,413.09999999999997
13d95f0f6f73943d4ceffad0fc2cd32c,goiania,GO,1.0,30.93,59.33,309.32,249.99,3.0,2018-03,2018-03,1,1,2.085162037037037,45.9
13dd308f81fea30cc670c656b2b46cc3,santa barbara d'oeste,SP,1.0,15.11,33.440000000000005,151.14,38.9,5.0,2018-07,2018-08,2,1,1.2525347222222223,91.8
13e85aac53340018b40c2af68001b7e0,pedreira,SP,1.0,3.19,14.12,31.92,17.8,5.0,2016-10,2016-10,1,1,10.122430555555555,45.9
13f57c12a00ed4610db646b913a7f5c6,santos,SP,1.0,175.89,226.32,1758.95,42.5,5.0,2017-09,2018-05,6,3,0.9616898148148149,275.4
13fa2a6c6b9d0f43cb588d7c82117a12,sao paulo,SP,3.0,566.62,191.44,5666.28,454.0,4.5,2017-06,2017-09,3,2,3.608894675925926,137.7
141440cad9341e553f8401c574a2aa38,pitanga,PR,3.0,175.56,263.01,1755.61,125.9,5.0,2018-05,2018-08,3,2,1.0796875,137.7
1430239a858e7682bbc43b20758af153,sao paulo,SP,2.0,140.58,254.65,1405.72,26.095,5.0,2017-08,2018-08,8,3,1.0295775462962964,367.2
1444c08e64d55fb3c25f0f09c07ffcf2,lauro de freitas,BA,1.0,281.87,69.74,2818.74,2749.0,1.0,2018-04,2018-04,1,1,3.0025810185185184,45.9
1464afc72f696af775557a821c2e253f,nova friburgo,RJ,1.0,146.13,422.2,1461.17,42.9,5.0,2017-04,2018-08,14,2,0.6734722222222222,642.6
14a08204d03bb6b6bde8029f801ae0eb,sao paulo,SP,4.0,537.08,570.85,5370.69,52.0,4.0,2018-03,2018-08,6,5,1.0141087962962962,275.4
14d7985702e72162bbf13b6beb74ab2b,santo andre,SP,2.0,469.81,554.0,4698.34,79.0,5.0,2017-03,2018-08,15,2,1.6920833333333334,688.5
14ee35374a7876217954b5fa08e50463,sao jose do rio preto,SP,2.0,95.39,114.05,953.78,134.0,4.5,2017-10,2018-01,3,2,2.193321759259259,137.7
14f2b3587172b9db894c9bad8dab520b,ipe,RS,1.0,33.010000000000005,86.06,330.06,122.0,2.5,2018-03,2018-07,2,1,9.612204861111111,91.8
152ee17e4c8aaf53dac99f3462e4999b,garuva,SC,1.0,40.51,95.97,404.93,59.995000000000005,4.5,2017-07,2017-10,4,1,1.857037037037037,183.6
1554a68530182680ad5c8b042c3ab563,monte siao,MG,11.0,3857.79,7218.06,38576.14,68.9,5.0,2016-10,2018-08,21,2,1.5206712962962963,963.9
157c3e4b42f81ac4a44e8b1ca2fe9876,sao paulo,SP,2.0,548.9,626.06,5488.63,90.0,5.0,2017-10,2018-08,10,4,2.703003472222222,459.0
1588ac4010787100dddef64568f0ae35,maringa,PR,1.0,64.6,46.0,645.97,199.99,3.0,2017-12,2018-01,2,1,3.3191550925925926,91.8
15aac934c58d886785ac1b17953ea898,muqui,ES,2.0,666.19,665.7,6662.14,58.5,5.0,2017-10,2018-06,9,2,1.392517361111111,413.09999999999997
15b3b1b81484422eb41df68ac87f1f50,bauru,SP,1.0,5.6,12.69,56.04,43.35,1.0,2017-11,2017-11,1,1,5.980277777777777,45.9
15cd6eefe58588619aaed41dfa6621b1,ouro preto,MG,2.0,265.55,589.05,2655.67,54.9,5.0,2017-07,2018-05,6,2,4.126655092592593,275.4
15ead3a5037a918ddb520dfe39a3d2b9,conselheiro lafaiete,MG,2.0,47.82,176.68,478.26,27.0,5.0,2018-01,2018-04,3,2,2.4093518518518517,137.7
15fa791d5e017f66402dc28c44480657,sao paulo,SP,2.0,198.34,199.66,1983.29,70.0,5.0,2018-02,2018-06,3,1,0.7571064814814815,137.7
160851d3ece7aa1a510f8d1a4bb8a8af,garca,SP,1.0,14.11,39.099999999999994,141.15,51.025,5.0,2018-07,2018-08,2,1,0.30395833333333333,91.8
16090f2ca825584b5a147ab24aa30c86,atibaia,SP,19.0,3142.71,5403.84,31423.94,28.0,5.0,2017-01,2018-08,20,2,0.9250578703703703,918.0
160e4f13fd3a64b1b86807be88b5ffb0,colombo,PR,1.0,98.05,94.45,980.45,179.0,5.0,2017-11,2018-02,3,1,6.09560763888889,137.7
164a5a8794e6d42e14f55e447b12a3bc,guaira,PR,1.0,13.68,62.77,136.76,73.99,5.0,2018-07,2018-07,1,1,0.026956018518518518,45.9
165b1235e9e9942cb5fae67103576fb0,ribeirao preto,SP,2.0,570.71,404.65,5706.9800000000005,113.47,4.5,2018-05,2018-08,4,5,0.43297453703703703,183.6
165fc07beebdcb6190fba8a06db2a449,maringa,PR,4.0,3126.5099999999998,1600.03,31264.99,175.0,4.0,2017-08,2018-08,11,4,2.0228587962962963,504.9
1660ad786c27fd935378b6192a90b417,sao bernardo do campo,SP,2.0,224.67000000000002,260.39,2246.58,130.0,5.0,2017-08,2018-07,5,2,1.0894039351851852,229.5
166e8f1381e09651983c38b1f6f91c11,imbituba,SC,1.0,10.9,30.2,109.0,39.4,5.0,2017-07,2017-08,2,1,5.229444444444445,91.8
167fd940acebc789debd6eb418c46e38,franca,SP,1.0,117.84,100.9,1178.48,299.9,3.0,2017-12,2018-06,4,1,4.150081018518518,183.6
1690cada046eb7e92c12f98b1f8a8167,sao paulo,SP,2.0,199.29,232.91,1992.91,159.0,5.0,2018-04,2018-08,4,1,0.9407407407407407,183.6
16bdc8cefd0e32a6f0824d296c5ad14a,sp,SP,1.0,6.11,19.32,61.08,41.76,5.0,2018-04,2018-04,1,1,2.3107291666666665,45.9
1703bc09972dab9782e7a9194943b69f,minas gerais,MG,1.0,35.61,106.21,356.11,249.9,5.0,2018-07,2018-07,1,1,2.5184837962962963,45.9
1710c3aaa9c6b44ec3883ee0fe300e21,sao caetano do sul,SP,1.0,122.66,37.650000000000006,1226.55,594.45,5.0,2018-04,2018-05,2,1,0.7487615740740741,91.8
17306570e772e7718c92a562d33f5f1d,bariri,SP,2.0,1162.72,797.94,11627.01,224.9,4.0,2017-02,2018-04,12,3,3.0755208333333335,550.8
173d56ffbd4c56cb80fc3615487d712b,sao vicente,SP,2.0,39.769999999999996,39.61,397.61,179.0,5.0,2018-08,2018-08,1,1,1.5953298611111113,45.9
1746c1ae87ac63d530c7c943d0ac42e2,santana de parnaiba,SP,1.0,25.24,22.45,252.35,229.9,5.0,2017-12,2017-12,1,1,7.882280092592593,45.9
1771297ac436903d1dd6b0e9279aa505,guarulhos,SP,2.0,448.46,563.52,4484.42,40.0,5.0,2017-01,2018-03,12,4,0.7420601851851852,550.8
1782ce2db72c3dda627d5e7c898104e1,taboao da serra,SP,1.0,242.75,222.77,2427.57,236.0,4.0,2017-02,2018-05,7,2,1.5626967592592593,321.3
17908cf9b444ee34047cadd5c0f4a516,anapolis,GO,1.0,249.54,501.42,2495.41,175.0,5.0,2017-09,2018-08,7,1,1.8791087962962962,321.3
17998cf586426bf0f2c3726cb0a4b211,belo horizonte,MG,1.0,17.92,45.72,179.2,34.9,4.0,2017-07,2018-01,2,2,1.0670081018518518,91.8
179d859f51292aac5c10806a356f7af9,ribeirao pires,SP,5.0,68.24,321.68,682.15,22.0,5.0,2018-06,2018-08,3,1,0.9673842592592593,137.7
17a053fcb14bd219540cbde0df490be0,mogi guacu,SP,8.0,6941.4,8723.53,69414.38,269.9,5.0,2017-07,2018-08,14,5,2.419201388888889,642.6
17ca9b9e9b9ef8fdb529001b49ebb50f,betim,MG,7.0,1415.32,2264.91,14152.0,59.97,5.0,2017-07,2018-08,14,3,0.8557465277777778,642.6
17e34d8224d27a541263c4c64b11a56b,riberao preto,SP,12.0,6070.86,5014.38,60708.14,151.485,5.0,2017-02,2018-08,19,6,1.5238715277777777,872.1
17eea220a40cc0d2c0c5346379682398,sao paulo,SP,3.0,95.19,76.0,951.98,358.99,5.0,2017-09,2017-09,1,1,4.089016203703704,45.9
17f51e7198701186712e53a39c564617,sao paulo,SP,2.0,6758.48,10165.25,67584.27,760.0,5.0,2017-02,2018-08,19,2,11.46011574074074,872.1
180c3376aff0e43dd5788709df48a843,sao paulo,SP,1.0,639.85,209.97,6398.47,44.0,5.0,2017-08,2018-01,4,6,3.467013888888889,183.6
1835b56ce799e6a4dc4eddc053f04066,ibitinga,SP,33.0,7259.03,8495.49,72587.15,53.5,4.0,2017-09,2018-08,12,6,1.2614409722222222,550.8
1838dd9b8977065acf51d95e0053ea7a,belo horizonte,MG,4.0,446.26,1212.79,4462.69,39.9,5.0,2017-07,2018-08,13,3,1.0128240740740742,596.6999999999999
184725737946a1a938bbbd1a9e978103,maua,SP,3.0,40.36,43.870000000000005,403.57000000000005,124.9,5.0,2018-08,2018-08,1,1,0.9964814814814815,45.9
184a67a8f9f63234d3a92340bbdb727f,joinville,SC,1.0,89.67999999999999,190.56,896.8299999999999,22.37,5.0,2016-10,2017-11,6,3,3.724039351851852,275.4
186cdd1b2df32caa72cfb410bba768d3,rio negrinho,SC,2.0,160.98,268.28000000000003,1609.73,117.95,5.0,2018-05,2018-08,3,1,2.732748842592593,137.7
189ca3538ce9f920cacf0f982cbe223b,sao paulo,SP,1.0,65.09,62.67,650.73,73.0,5.0,2018-06,2018-08,3,2,0.48953703703703705,137.7
18a349e75d307f4b4cc646a691ed4216,sao paulo,SP,8.0,1459.94,1913.73,14599.75,42.0,4.0,2017-08,2018-08,12,5,1.1343518518518518,550.8
18e694e0e48ed6f7aa3f24aade5fd697,varzea paulista,SP,10.0,149.46,543.55,1494.25,20.9,5.0,2018-06,2018-08,3,3,0.8505902777777777,137.7
1900267e848ceeba8fa32d80c1a5f5a8,ibitinga,SP,24.0,5777.42,8455.7,57773.14,49.99,5.0,2017-05,2018-08,16,6,1.3655439814814816,734.4
191d55f7edb8524d525ed01b20fe32e8,brasilia,DF,1.0,81.28999999999999,75.13,812.8,249.0,3.0,2017-11,2018-01,3,1,5.885370370370371,137.7
19484c79cef6c062cb177aa4ef2fcc3c,valinhos,SP,1.0,21.21,10.16,212.06,201.9,1.0,2018-08,2018-08,1,1,19.179675925925928,45.9
1961c3e1272bfeceb05d0b78b5bbfdaf,guarulhos,SP,1.0,115.34,39.01,1153.3899999999999,219.0,5.0,2018-07,2018-08,2,2,1.4915625,91.8
1976a05ecf2996d6ffb7b5430e635fe7,assis,SP,1.0,239.61,394.46000000000004,2396.2,89.8,5.0,2017-02,2017-09,5,2,1.7940856481481482,229.5
1987cd4be10fe09ee50454f9c354d1c6,ouro fino,MG,2.0,368.45,257.53000000000003,3684.5099999999998,120.0,5.0,2017-10,2018-03,5,2,2.6761574074074073,229.5
198c7ea11960a9844b544d9bcdca860c,jacutinga,MG,3.0,222.54,491.63,2225.38,16.99,5.0,2017-01,2017-08,7,1,0.9226620370370371,321.3
1996942dc085d7773ba77a529b163cd0,pradopolis,SP,2.0,285.37,185.28,2853.69,179.99,5.0,2018-05,2018-08,4,2,1.9538773148148147,183.6
19a7c9f66ffa6452ff4b4c0cca71da27,itaipulandia,PR,1.0,33.87,59.74,338.74,279.0,5.0,2017-09,2017-09,1,1,4.018738425925926,45.9
19d62d484cba71963c93f0f00ab42013,gaspar,SC,1.0,16.26,22.69,162.59,139.9,4.0,2018-04,2018-04,1,1,6.954675925925926,45.9
19e0f40a907ec568c34bfac15de4f4a1,americana,SP,1.0,21.97,41.620000000000005,219.62,44.5,5.0,2017-02,2017-10,4,1,1.417795138888889,183.6
1a3df491d1c4f1589fc2b934ada68bf2,joinville,SC,9.0,3234.02,4266.8,32340.74,148.9,5.0,2017-04,2018-08,17,5,3.1729398148148147,780.3
1a8e2d9c38b84a9702ac7922924b0573,araquari,SC,1.0,9.7,17.0,97.0,80.0,5.0,2018-02,2018-02,1,1,0.34578703703703706,45.9
1a932caad4f9d804097d7f8e615baed1,sao paulo,SP,4.0,1431.3899999999999,1068.19,14313.51,150.0,4.0,2018-05,2018-08,4,6,0.7314930555555555,183.6
1acde099eb406aa220b1169b188b42da,sao paulo,SP,3.0,52.239999999999995,147.4,522.52,16.9,5.0,2017-09,2017-11,3,2,1.58671875,137.7
1b0b0f4f95e962d6f32fe90c759d0479,sao paulo,SP,1.0,16.32,23.37,163.17000000000002,69.9,5.0,2017-12,2018-08,2,1,5.5901851851851845,91.8
1b1ae47a313a825a7ccceb8e2e30fa9d,bocaiuva do sul,PR,1.0,205.66,244.54999999999998,2056.48,199.9,5.0,2017-10,2018-05,5,1,1.1498148148148148,229.5
1b45169b635ef59425637e9a33eb5fb3,maringa,PR,1.0,55.53,110.45,555.35,43.95,5.0,2018-02,2018-08,4,2,2.2360243055555555,183.6
1b4b28463457a256e9a784ebe2a8f630,piracicaba,SP,1.0,71.53,15.92,715.34,699.42,1.0,2018-08,2018-08,1,1,11.65599537037037,45.9
1b4c3a6f53068f0b6944d2d005c9fc89,sao ludgero,SC,5.0,1960.56,2819.65,19605.04,159.49,5.0,2017-02,2018-07,18,4,0.957037037037037,826.1999999999999
1b61fb1f0f2185d89e9a126c498e9cc7,maringa,PR,1.0,6.58,16.11,65.81,49.7,5.0,2017-06,2017-06,1,1,4.401944444444444,45.9
1b65c144b17e607c0f37f10bb7dfec8d,rio do sul,SC,1.0,85.32,93.57,853.27,169.9,1.0,2018-05,2018-06,2,1,0.42094907407407406,91.8
1b7e5006cb25dd23ce8686691013b121,sao paulo,SP,1.0,278.59999999999997,149.22,2785.96,179.0,5.0,2017-09,2018-08,7,1,5.625972222222222,321.3
1b8356dabde1d35e17cef975c3f82730,sao paulo,SP,5.0,521.02,1037.31,5209.91,59.99,5.0,2017-02,2017-11,10,2,1.2167939814814814,459.0
1b8b75e227c9a9c100d0c210fb6176ce,sao paulo,SP,3.0,164.87,220.36,1648.49,110.0,5.0,2017-01,2017-11,5,1,8.869635416666666,229.5
1b938a7ec6ac5061a66a3766e0e75f90,penapolis,SP,2.0,497.15,862.32,4971.24,64.9,5.0,2017-09,2018-08,10,2,1.3453819444444444,459.0
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,SP,4.0,625.38,1132.04,6254.25,24.97,5.0,2017-01,2018-08,16,2,3.1631365740740742,734.4
1bb3812d5f0747a3ab7348f199001a10,sao paulo,SP,1.0,104.95,215.17,1049.57,84.9,5.0,2017-11,2018-08,6,1,1.854525462962963,275.4
1bc2e21de46adfea6b98cc96b00f3b40,joinville,SC,1.0,259.48,102.60000000000001,2594.67,219.99,4.0,2017-02,2017-05,3,3,6.122789351851852,137.7
1c129092bf23f28a5930387c980c0dfc,sao paulo,SP,18.0,1773.54,3062.08,17737.12,45.9,5.0,2017-10,2018-08,11,5,3.6258449074074073,504.9
1c40343cc5d18c2d8248ac2f3366de34,limeira,SP,5.0,336.82,378.01,3368.2,116.5,5.0,2018-05,2018-08,4,2,2.451840277777778,183.6
1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,SP,1.0,26.74,84.39,267.39,59.0,5.0,2018-07,2018-08,2,1,0.4102199074074074,91.8
1c5e4e49b9079480255b49d50aac1aa9,santos,SP,1.0,1106.27,889.61,11062.72,711.78,5.0,2017-03,2018-08,11,1,2.748530092592593,504.9
1c68394e931a64f90ea236c5ea590300,sarandi,PR,11.0,4082.33,2955.85,40821.9,117.69,4.0,2017-07,2018-08,12,5,3.2286574074074075,550.8
1c742ac33582852aaf3bcfbf5893abcf,belo horizonte,MG,1.0,11.37,15.79,113.69,97.9,5.0,2018-06,2018-06,1,1,2.695775462962963,45.9
1c83418358f249c9d6affa52d579db0e,sao paulo,SP,1.0,3.94,14.52,39.42,24.9,5.0,2017-04,2017-04,1,1,3.169212962962963,45.9
1ca4bdb0cd7fc48e949bac066188ed26,cataguases,MG,1.0,150.34,363.45,1503.45,380.0,5.0,2018-03,2018-07,2,1,5.128587962962963,91.8
1ca7077d890b907f89be8c954a02686a,santana de parnaiba,SP,15.0,1998.9,1522.01,19989.170000000002,69.99,1.0,2017-09,2018-04,7,5,5.430405092592593,321.3
1caf283236cd69af44cbc09a0a1e7d32,nova iguacu,RJ,2.0,187.28,650.43,1872.54,25.73,5.0,2017-04,2018-07,15,2,1.3313657407407407,688.5
1cbcd2ee0afb3fc09963b87eb65e7e4f,curitiba,PR,1.0,39.21,40.650000000000006,391.95000000000005,30.0,5.0,2018-06,2018-06,1,3,1.3771527777777777,45.9
1cbd32d00d01bb8087a5eb088612fd9c,sp / sp,SP,2.0,135.37,244.06,1353.63,54.36,5.0,2018-05,2018-08,4,2,3.3835243055555555,183.6
1cbd50a8c52e6cf8e315c5709fab386f,fazenda rio grande,PR,1.0,100.65,220.69,1006.66,52.9,4.0,2018-01,2018-07,5,1,1.1505671296296296,229.5
1cbdc7cf130a41fd13a3c2a7d2fcfda7,lambari,MG,1.0,9.83,15.43,98.33,82.9,5.0,2018-05,2018-05,1,1,1.701863425925926,45.9
1cd9e0cc1839d55516843def5600816d,sao paulo,SP,1.0,92.68,101.72,926.72,209.0,5.0,2018-06,2018-08,3,1,2.1102083333333335,137.7
1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,SC,3.0,551.75,850.94,5517.6,69.9,4.0,2017-08,2018-08,12,3,1.1468287037037037,550.8
